"Date","AQS_SITE_ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/26/2018","360290002","1","0.073","ppm","108","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.99328","-78.77153"
"05/27/2018","360290002","1","0.06","ppm","67","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.99328","-78.77153"
"05/28/2018","360290002","1","0.07","ppm","100","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.99328","-78.77153"
"05/29/2018","360290002","1","0.042","ppm","39","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.99328","-78.77153"
"05/30/2018","360290002","1","0.057","ppm","58","17","100.0000","44201","Ozone","15380","Buffalo-Cheektowaga-Niagara Falls, NY","36","New York","029","Erie","42.99328","-78.77153"
"02/01/2018","360310002","3","0.035","ppm","32","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/02/2018","360310002","3","0.038","ppm","35","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/03/2018","360310002","3","0.037","ppm","34","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/04/2018","360310002","3","0.039","ppm","36","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/05/2018","360310002","3","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/06/2018","360310002","3","0.041","ppm","38","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/07/2018","360310002","3","0.04","ppm","37","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/08/2018","360310002","3","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/09/2018","360310002","3","0.041","ppm","38","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/10/2018","360310002","3","0.036","ppm","33","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/11/2018","360310002","3","0.04","ppm","37","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/12/2018","360310002","3","0.045","ppm","42","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/13/2018","360310002","3","0.046","ppm","43","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/14/2018","360310002","3","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/15/2018","360310002","3","0.04","ppm","37","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/16/2018","360310002","3","0.043","ppm","40","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/17/2018","360310002","3","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/18/2018","360310002","3","0.045","ppm","42","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/19/2018","360310002","3","0.043","ppm","40","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/20/2018","360310002","3","0.036","ppm","33","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/21/2018","360310002","3","0.04","ppm","37","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/22/2018","360310002","3","0.049","ppm","45","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/23/2018","360310002","3","0.048","ppm","44","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/24/2018","360310002","3","0.048","ppm","44","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/25/2018","360310002","3","0.039","ppm","36","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/26/2018","360310002","3","0.046","ppm","43","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"02/27/2018","360310002","3","0.05","ppm","46","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/01/2018","360310002","3","0.046","ppm","43","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/02/2018","360310002","3","0.053","ppm","49","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/03/2018","360310002","3","0.05","ppm","46","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/04/2018","360310002","3","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/05/2018","360310002","3","0.045","ppm","42","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/06/2018","360310002","3","0.051","ppm","47","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/07/2018","360310002","3","0.046","ppm","43","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/08/2018","360310002","3","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/09/2018","360310002","3","0.045","ppm","42","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/10/2018","360310002","3","0.051","ppm","47","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/11/2018","360310002","3","0.055","ppm","51","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/12/2018","360310002","3","0.05","ppm","46","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/13/2018","360310002","3","0.059","ppm","64","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/14/2018","360310002","3","0.06","ppm","67","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/15/2018","360310002","3","0.05","ppm","46","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/16/2018","360310002","3","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/17/2018","360310002","3","0.039","ppm","36","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/18/2018","360310002","3","0.041","ppm","38","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/19/2018","360310002","3","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/20/2018","360310002","3","0.048","ppm","44","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/21/2018","360310002","3","0.054","ppm","50","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/25/2018","360310002","3","0.05","ppm","46","15","88.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/26/2018","360310002","3","0.047","ppm","44","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/27/2018","360310002","3","0.043","ppm","40","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/28/2018","360310002","3","0.043","ppm","40","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/29/2018","360310002","3","0.028","ppm","26","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"04/30/2018","360310002","3","0.058","ppm","61","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/01/2018","360310002","3","0.069","ppm","97","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/02/2018","360310002","3","0.066","ppm","87","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/03/2018","360310002","3","0.054","ppm","50","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/04/2018","360310002","3","0.05","ppm","46","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/05/2018","360310002","3","0.061","ppm","71","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/06/2018","360310002","3","0.051","ppm","47","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/07/2018","360310002","3","0.054","ppm","50","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/08/2018","360310002","3","0.064","ppm","80","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/09/2018","360310002","3","0.063","ppm","77","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/10/2018","360310002","3","0.056","ppm","54","14","82.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/11/2018","360310002","3","0.046","ppm","43","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/12/2018","360310002","3","0.045","ppm","42","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/13/2018","360310002","3","0.048","ppm","44","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/14/2018","360310002","3","0.061","ppm","71","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/15/2018","360310002","3","0.053","ppm","49","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/16/2018","360310002","3","0.049","ppm","45","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/17/2018","360310002","3","0.047","ppm","44","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/18/2018","360310002","3","0.056","ppm","54","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/19/2018","360310002","3","0.055","ppm","51","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/20/2018","360310002","3","0.043","ppm","40","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/21/2018","360310002","3","0.045","ppm","42","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/22/2018","360310002","3","0.047","ppm","44","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/23/2018","360310002","3","0.049","ppm","45","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/24/2018","360310002","3","0.066","ppm","87","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/25/2018","360310002","3","0.073","ppm","108","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/26/2018","360310002","3","0.059","ppm","64","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/27/2018","360310002","3","0.056","ppm","54","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/28/2018","360310002","3","0.057","ppm","58","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/29/2018","360310002","3","0.058","ppm","61","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"05/30/2018","360310002","3","0.059","ppm","64","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.36608","-73.90312"
"01/02/2018","360310003","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/03/2018","360310003","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/04/2018","360310003","1","0.034","ppm","31","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/05/2018","360310003","1","0.034","ppm","31","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/06/2018","360310003","1","0.038","ppm","35","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/07/2018","360310003","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/08/2018","360310003","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/09/2018","360310003","1","0.031","ppm","29","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/10/2018","360310003","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/11/2018","360310003","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/12/2018","360310003","1","0.034","ppm","31","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/13/2018","360310003","1","0.037","ppm","34","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/14/2018","360310003","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/15/2018","360310003","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/16/2018","360310003","1","0.033","ppm","31","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/17/2018","360310003","1","0.032","ppm","30","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/18/2018","360310003","1","0.035","ppm","32","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/19/2018","360310003","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/20/2018","360310003","1","0.037","ppm","34","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/21/2018","360310003","1","0.035","ppm","32","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/22/2018","360310003","1","0.035","ppm","32","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/23/2018","360310003","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/24/2018","360310003","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/25/2018","360310003","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/26/2018","360310003","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/27/2018","360310003","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/28/2018","360310003","1","0.035","ppm","32","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/29/2018","360310003","1","0.034","ppm","31","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/30/2018","360310003","1","0.036","ppm","33","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"01/31/2018","360310003","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/01/2018","360310003","1","0.034","ppm","31","15","88.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/02/2018","360310003","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/03/2018","360310003","1","0.038","ppm","35","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/04/2018","360310003","1","0.038","ppm","35","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/05/2018","360310003","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/06/2018","360310003","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/07/2018","360310003","1","0.037","ppm","34","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/08/2018","360310003","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/09/2018","360310003","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/10/2018","360310003","1","0.033","ppm","31","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/11/2018","360310003","1","0.037","ppm","34","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/12/2018","360310003","1","0.045","ppm","42","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/13/2018","360310003","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/14/2018","360310003","1","0.045","ppm","42","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/15/2018","360310003","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/16/2018","360310003","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/17/2018","360310003","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/18/2018","360310003","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/19/2018","360310003","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/20/2018","360310003","1","0.036","ppm","33","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/21/2018","360310003","1","0.035","ppm","32","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/22/2018","360310003","1","0.035","ppm","32","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/23/2018","360310003","1","0.038","ppm","35","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/24/2018","360310003","1","0.038","ppm","35","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/25/2018","360310003","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/26/2018","360310003","1","0.046","ppm","43","14","82.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/27/2018","360310003","1","0.05","ppm","46","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"02/28/2018","360310003","1","0.053","ppm","49","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/01/2018","360310003","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/02/2018","360310003","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/03/2018","360310003","1","0.04","ppm","37","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/04/2018","360310003","1","0.037","ppm","34","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/05/2018","360310003","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/06/2018","360310003","1","0.045","ppm","42","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/07/2018","360310003","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/08/2018","360310003","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/09/2018","360310003","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/10/2018","360310003","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/11/2018","360310003","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/12/2018","360310003","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/13/2018","360310003","1","0.046","ppm","43","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/14/2018","360310003","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/15/2018","360310003","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/16/2018","360310003","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/17/2018","360310003","1","0.046","ppm","43","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/18/2018","360310003","1","0.046","ppm","43","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/19/2018","360310003","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/20/2018","360310003","1","0.046","ppm","43","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/21/2018","360310003","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/22/2018","360310003","1","0.049","ppm","45","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/23/2018","360310003","1","0.047","ppm","44","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/24/2018","360310003","1","0.045","ppm","42","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/25/2018","360310003","1","0.046","ppm","43","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/26/2018","360310003","1","0.049","ppm","45","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/27/2018","360310003","1","0.052","ppm","48","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/28/2018","360310003","1","0.034","ppm","31","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/29/2018","360310003","1","0.038","ppm","35","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/30/2018","360310003","1","0.046","ppm","43","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"03/31/2018","360310003","1","0.049","ppm","45","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/01/2018","360310003","1","0.046","ppm","43","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/02/2018","360310003","1","0.052","ppm","48","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/03/2018","360310003","1","0.049","ppm","45","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/04/2018","360310003","1","0.045","ppm","42","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/05/2018","360310003","1","0.045","ppm","42","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/06/2018","360310003","1","0.052","ppm","48","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/07/2018","360310003","1","0.047","ppm","44","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/08/2018","360310003","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/09/2018","360310003","1","0.044","ppm","41","16","94.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/10/2018","360310003","1","0.051","ppm","47","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/11/2018","360310003","1","0.055","ppm","51","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/12/2018","360310003","1","0.051","ppm","47","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/13/2018","360310003","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/14/2018","360310003","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/15/2018","360310003","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/16/2018","360310003","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/17/2018","360310003","1","0.039","ppm","36","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/18/2018","360310003","1","0.041","ppm","38","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/19/2018","360310003","1","0.044","ppm","41","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/20/2018","360310003","1","0.047","ppm","44","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/21/2018","360310003","1","0.054","ppm","50","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/22/2018","360310003","1","0.054","ppm","50","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/23/2018","360310003","1","0.061","ppm","71","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/24/2018","360310003","1","0.063","ppm","77","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/25/2018","360310003","1","0.048","ppm","44","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/26/2018","360310003","1","0.042","ppm","39","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/27/2018","360310003","1","0.043","ppm","40","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/28/2018","360310003","1","0.056","ppm","54","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/29/2018","360310003","1","0.032","ppm","30","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"04/30/2018","360310003","1","0.047","ppm","44","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"05/01/2018","360310003","1","0.069","ppm","97","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"05/02/2018","360310003","1","0.066","ppm","87","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"05/03/2018","360310003","1","0.054","ppm","50","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"05/07/2018","360310003","1","0.051","ppm","47","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
"05/08/2018","360310003","1","0.057","ppm","58","17","100.0000","44201","Ozone","","","36","New York","031","Essex","44.39308","-73.8589"
